job_id,job_posting_url,company_name,title,location,description_clean,desc_len,work_type,contract_type,contract_type_raw,remote_allowed,salary_min,salary_max,pay_period_raw,currency,salary_source,pay_period,salary_suspect,salary_unit_conflict,salary_annual_min,salary_annual_max,salary_outlier_monthly,salary_outlier_hourly,title_hint,years_hint,experience_label,is_confident,platform_experience_label,scraped_time_ms,original_listed_time,lang
restauracja-w-krakowie-zatrudni-pomoc-kuchenna-CID4-ID17L1jZ,https://www.olx.pl/oferta/praca/restauracja-w-krakowie-zatrudni-pomoc-kuchenna-CID4-ID17L1jZ.html,UNKNOWN,Restauracja w Krakowie zatrudni pomoc kuchenną,"Kraków, Stare Miasto",Obowiązki: obróbka wstępna warzyw garmażerka utrzymanie porządku mycie naczyń Godziny pracy: praca zmianowa w godzinach 10-22 praca 7 dni w tygodniu (również soboty i niedziele),177,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213189000,1760213189000,pl
mechanik-pomocnik-mechanika-drobne-prace-magazynowe-CID4-ID13XU3F,https://www.olx.pl/oferta/praca/mechanik-pomocnik-mechanika-drobne-prace-magazynowe-CID4-ID13XU3F.html,UNKNOWN,"Mechanik, pomocnik mechanika/drobne prace magazynowe",Koszalin,"Firma transportowa poszukuje osoby na stanowisko Mechanik samochodów ciężarowych . Uprzejmie informujemy, że odpowiemy tylko na wybrane oferty.",143,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213220000,1760213220000,pl
platny-staz-praktyka-studentka-w-biurze-rachunkowym-CID4-ID17IRQw,https://www.olx.pl/oferta/praca/platny-staz-praktyka-studentka-w-biurze-rachunkowym-CID4-ID17IRQw.html,UNKNOWN,Płatny staż/ praktyka - studentka w biurze rachunkowym,Toruń,"Zainwestuj w siebie . Zdobywaj doświadczenie od profesjonalistów. Zostań mistrzem księgowości i podatków bez korporacyjnej rywalizacji !!! Jesteś zdolny to nie marnuj swojego talentu ! Czekamy na Ciebie !!! Kancelaria Podatkowa TAXTOR o ugruntowanej i stabilnej pozycji na rynku usług podatkowo-księgowych ( działamy już od 25 lat - więcej o nas na ) zatrudni obecnie osobę na staż/praktyki finansowane ze środków pracodawcy: Stażysta/Praktykant - Studentka Zapraszamy do kontaktu ogarnięte , pozytywne i samodzielne osoby !!! Zadania: - wprowadzanie dokumentów do systemów księgowych - na początek PKPiR - prowadzenie rejestrów VAT - obsługa sekretariatu i wykonywanie innych prac biurowych - bezpośredni kontakt z klientami Kancelarii Wymagania: - studentka studiów dziennych lub zaocznych ( mile widziane wykształcenie średnie ekonomiczne z wyróżnieniem) - dyspozycyjność w wymiarze od 20 godzin tygodniowo ( możliwość pracy również w wybrane soboty ) - zainteresowania w zakresie podatków , rachunkowości, prawa pracy - mile widziane podstawy obsługi programów księgowych ( najlepiej INSERT GT ) - zaangażowanie i umiejętność analitycznego myślenia - odpowiedzialność i dobra organizacja pracy własnej Oferujemy: · Codzienną naukę w kulturze otwartości i dzielenia się wiedzą w małej rodzinnej firmie . Odpłatne staże/ praktyki finansowane ze środków pracodawcy · Umowę o płatne staże na okres do 1 do 3 miesięcy · Elastyczny czas odbywania stażu/praktyk dostosowany do zajęć na uczelni (do wyboru w godzinach od 7.00 do 19.00 ) · Naukę lub doskonalenie obsługi programów księgowych ( pracujemy na programach firmy INSERT ) · Udział w szkoleniach zawodowych · Po odbyciu stażu możliwość zatrudnienia w elastycznej formie na dłuższy okres czasu na umowę zlecenie ! ZUAIWESTUJ W SIEBIE TERAZ ! UCZ SIĘ OD NAJLEPSZYCH ! Więcej informacji o nas na : Aplikacji (CV, list motywacyjny ) można również przesłać bezpośrednio na adres mailowy: kancelaria ""znak małpa"" taxtor.pl",1971,PART_TIME,Praktyka / staż,Praktyka / staż,,,,,,NONE,,False,False,,,False,False,intern,,intern,True,,1760213220000,1760213220000,pl
pracownik-produkcji-uszczelnien-CID4-ID17Im1U,https://www.olx.pl/oferta/praca/pracownik-produkcji-uszczelnien-CID4-ID17Im1U.html,UNKNOWN,PRACOWNIK produkcji uszczelnień,"Gdańsk, Stogi z Przeróbką","Przedsiębiorstwo POLMIX-AST z siedzibą w Gdańsku działające od przeszło 35 lat na rynku serwisu, montażu i dostaw maszyn budowlanych z sektora transportu i pompowania betonu poszukuje do zakładu produkcyjnego w Gdańsku PRACOWNIKA produkcji uszczelnień Opis stanowiska: Produkcja uszczelnień i elementów z gumy i silikonu; Przygotowywanie form i ustawienie pras wulkanizacyjnych pod produkcję; Przygotowywanie surowców do produkcji; Kontrola jakości detali wykonywanych na maszynie; Prowadzenie zapisów w dokumentacji produkcyjnej; Planowanie produkcji i dbałość o harmonogram produkcji; Nadzór i dbałość o maszyny oraz prowadzenie bieżących przeglądów; Oczekujemy: chęci do pracy, inicjatywy i zaangażowania, komunikatywności i umiejętności pracy w zespole, Oferujemy: atrakcyjne wynagrodzenie; umowę o pracę; niezbędne narzędzia; Opis dodatkowy: Osoby zainteresowane prosimy o kontakt telefoniczny pod numerem +48***********21 lub o przesyłanie aplikacji na adres rekrutacja at polmix-ast.pl, podając w tytule nazwę stanowiska.",1028,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213240000,1760213240000,pl
kucharz-pomoc-kuchenna-sklep-intermarche-CID4-ID17I9jV,https://www.olx.pl/oferta/praca/kucharz-pomoc-kuchenna-sklep-intermarche-CID4-ID17I9jV.html,UNKNOWN,KUCHARZ / POMOC KUCHENNA (sklep Intermarche),Zielona Góra,"POSZUKUJEMY PRACOWNIKÓW – KUCHARZ / POMOC KUCHENNA Miejsce pracy: Intermarché, ul. Szosa Kisielińska 22, Zielona Góra Dołącz do naszego zespołu i rozwijaj się w stabilnej firmie z doświadczeniem na rynku! Aktualnie poszukujemy osób na stanowiska: Kucharz Pomoc kuchenna Oferujemy: atrakcyjne wynagrodzenie stabilne zatrudnienie w sieci handlowej o ugruntowanej pozycji na rynku Wsparcie i pełne wdrożenie Przyjazną atmosferę pracy i zgrany zespół, który zawsze pomoże Doceniamy Twoje pomysły i zaangażowanie – masz realny wpływ na to, jak wygląda Twoja praca. Obowiązki: Przygotowywanie potraw zgodnie z ustalonymi standardami. Zapewnianie jakości i estetyki serwowanych dań. Utrzymanie czystości na stanowisku pracy. Praca w zespole. Przygotowywanie składników do gotowania. Kontrola jakości żywności i zapasów. Praca w warunkach presji czasu. Przestrzeganie zasad bezpieczeństwa i higieny. Wymagania: Doświadczenie na stanowisku. Znajomość technik kulinarnych i standardów sanitarnych. Umiejętność pracy w zespole. Dyspozycyjność. Aktualne uprawnienia sanitarno-epidemiologiczne. Umiejętność pracy pod presją czasu. Dobra organizacja pracy. Znajomość języka polskiego na poziomie komunikatywnym. Wytrzymałość fizyczna.",1220,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213280000,1760213280000,pl
poszukujemy-specjalisty-do-spraw-mediow-spolecznosciowych-CID4-ID17KX1K,https://www.olx.pl/oferta/praca/poszukujemy-specjalisty-do-spraw-mediow-spolecznosciowych-CID4-ID17KX1K.html,UNKNOWN,Poszukujemy specjalisty do spraw mediów społecznościowych,"Warszawa, Białołęka","Poszukujemy specjalisty do spraw mediów społecznościowych osoby komunikatywnej, człowieka kreatywnego, który potrafi budować relacje biznesowe. Zakres obowiązków: Obsługa mediów społecznościowych Opracowywanie planów działań marketingowych, z uwzględnieniem mediów społecznościowych Obsługa programu lojalnościowego Obsługa baz danych klientów Przygotowywanie i wysyłka pakietów korzyści do uczestników programu lojalnościowego Czego oczekujemy Doświadczenia zawodowego w marketingu sprzedaży detalicznej Dobrej znajomości pakietu Office i platformy Idosel Doświadczenia w tworzeniu treści reklamowych i marketingowych, tekstowych, obrazkowych i filmowych Znajomość programu graficznego Photoshop będzie dodatkowym atutem Praktyczna znajomość funkcjonowania platform Facebook, Instagram, Tik-Tok Praca stacjonarna w siedzibie firmy Zgłoszenia wraz z CV proszę przesyłać przez formularz OLX.",890,FULL_TIME,Umowa zlecenie,Umowa zlecenie,0.0,,,,,NONE,,False,False,,,False,False,,,,False,,1760213301000,1760213301000,pl
kucharz-w-restauracji-manekin-CID4-ID17MKT6,https://www.olx.pl/oferta/praca/kucharz-w-restauracji-manekin-CID4-ID17MKT6.html,UNKNOWN,Kucharz w Restauracji Manekin,Olsztyn,"Szukasz pracy? Jesteś ambitną osobą? Lubisz wyzwania? Czekamy właśnie na Ciebie! Poszukujemy osób do pracy na stanowisko Kucharz. Opis stanowiska: wstępna obróbka warzyw i mięs produkcja sosów i dodatków produkcja zup, deserów, farszy współpraca zespołowa z innymi Kucharzami i pomocami kuchennymi dbałość o czystość na stanowisku pracy oraz o powierzony sprzęt przyjmowanie dostaw/sporządzanie zamówień Opis stanowiska: smażenie i faszerowanie NALEŚNIKÓW zgodnie ze standardami Manekina przygotowywanie stanowiska i półproduktów współpraca zespołowa z innymi działami dbałość o jakość wydawanych dań dbałość o czystość na stanowisku pracy oraz o powierzony sprzęt Oferujemy: szkolenie stanowiskowe od podstaw (szkolenie w innym mieście) stabilną pracę w zgranym zespole progresywne wynagrodzenie umowę zlecenie na start umowę o pracę (przy stałej współpracy) rabaty dla pracowników elastyczny grafik możliwości rozwoju i wsparcie od samego początku zatrudnienia Od chętnych oczekujemy: określonej dyspozycyjności (praca zmianowa, szczególnie w weekendy - na kuchni godziny poranne głównie 6-14) chęci do przyswajania nowej wiedzy zaangażowania i nastawienia na długofalową współpracę doświadczenia w gastronomii lub chęci jej zdobycia umiejętności pracy pod presją czasu",1271,FULL_TIME,"Umowa o pracę, Umowa zlecenie","Umowa o pracę, Umowa zlecenie",,,,,,NONE,,False,False,,,False,False,,,,False,,1760213321000,1760213321000,pl
kierowca-ce-poznan-wrzesnia-CID4-ID17I9X0,https://www.olx.pl/oferta/praca/kierowca-ce-poznan-wrzesnia-CID4-ID17I9X0.html,UNKNOWN,Kierowca CE Poznań Września,"Poznań, Chartowo","Kierowca CE – Poznań Hej, TY! Tak, dokładnie TY! Szukamy kogoś, kto ogarnie długie auto nie boi się tachografu i w piątek wieczorem włącza tryb weekend. U nas weekendy są święte, trasa pon–pt, kasa pewna , a zabawa w pracy obowiązkowa Jeśli masz jaja i humor – dzwoń teraz! 53*****29 Nie szukamy wielu, tylko TEGO jedynego mistrza kierownicy może to właśnie Ty!",361,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213342000,1760213342000,pl
praca-dorywcza-dla-kazdego-CID4-ID17JNc0,https://www.olx.pl/oferta/praca/praca-dorywcza-dla-kazdego-CID4-ID17JNc0.html,UNKNOWN,Praca dorywcza dla każdego,Jędrzejów,"Praca dorywcza dla każdego- elastyczne godziny pracy, dobrze płatna. Zainteresowane osoby zapraszam do kontaktu telefonicznego lub sms:",135,PART_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213342000,1760213342000,pl
doradca-mobilny-kierowca-w-wypozyczalni-samochodow-kat-b-CID4-ID17HwXg,https://www.olx.pl/oferta/praca/doradca-mobilny-kierowca-w-wypozyczalni-samochodow-kat-b-CID4-ID17HwXg.html,UNKNOWN,Doradca Mobilny - kierowca w wypożyczalni samochodów (kat. B),Bydgoszcz,"Holding1 to grupa kapitałowa, w którą wchodzą takie spółki jak PGD, Traficar, Express Car Rental, Workeo, Megapolis i wiele innych. Każda spółka ma za zadanie ułatwiać życie i zapewniać usługi bez stresu, bez nadmiernych emocji – prosto do celu. Dołącz do grona pracowników Holding1 i rozwijaj z nami nowe linie biznesowe pracując elastycznie w jednej z największych organizacji w Polsce. W związku z rozwojem naszych struktur poszukujemy Kandydatów na stanowisko: Doradca Mobilny – Kierowca kat. B. Oferujemy: Stabilną pracę w największej wypożyczalni samochodów w Polsce Elastyczne godziny pracy dopasowane do Twoich potrzeb Możliwość zdobycia pierwszego doświadczenia w obsłudze klientów indywidualnych jak i biznesowych Szkolenie wprowadzające organizowane przez Express Atrakcyjne wynagrodzenie (uzależnione od dyspozycyjności) + premie dla najlepszych pracowników Umowę zlecenie lub B2B Obowiązki: Przygotowanie pojazdów do wydania (kontrola czystości i sprawności technicznej samochodów) Dostarczanie/odbiór samochodów do/od Klientów na terenie Bydgoszczy i okolic Transport samochodów od/do serwisów, na myjnie oraz stację paliw na terenie miasta Transport samochodów między oddziałami na terenie Polski oraz wyjazdy zagraniczne (dodatkowa opcja dla zainteresowanych pracowników) Wymagania: Prawo jazdy kat. B Co najmniej roczne doświadczenie w prowadzeniu pojazdów kategorii B Dyspozycyjność od poniedziałku do piątku oraz 1-2 dni weekendowe na miesiąc Znajomość języka angielskiego przynajmniej na poziomie komunikatywnym Mile widziany status ucznia/studenta zaocznego",1578,PART_TIME,"Umowa zlecenie, Samozatrudnienie","Umowa zlecenie, Samozatrudnienie",,,,,,NONE,,False,False,,,False,False,,,,False,,1760213363000,1760213363000,pl
doradca-klienta-snipes-torun-3-4-etatu-CID4-ID14dzSW,https://www.olx.pl/oferta/praca/doradca-klienta-snipes-torun-3-4-etatu-CID4-ID14dzSW.html,UNKNOWN,Doradca Klienta - SNIPES Toruń (3/4 etatu),Toruń,"Chcesz pracować w dynamicznie rozwijającej się firmie? Lubisz kontakt z ludźmi? Znasz się na butach? Nasza firma to miejsce dla Ciebie. Snipes S.A. jest niekwestionowanym europejskim liderem w dziedzinie streetwear. Firma od ponad 25 lat prężnie działa na rynku międzynarodowym, rozwijając sieć stacjonarnych oraz internetowych sklepów oferujących obuwie i odzież takich marek jak Nike, Adidas, Asics, Jordan Brand, New Balance... i wielu wielu innych. Od tego roku jesteśmy obecni także w Polsce. W związku z dynamicznym rozwojem poszukujemy Kandydatów/Kandydatek na stanowisko: Doradca Klienta Miejsce pracy: SNIPES Toruń Copernicus - 3/4 etatu Zakres obowiązków: - Bezpośrednia obsługa Klienta zgodna z najwyższymi standardami marki - Praca z towarem zgodna z obowiązującymi zasadami ekspozycji - Prace porządkowe w salonie Wymagania: - Otwartości na pracę z Klientem - Łatwość w nawiązywaniu kontaktów - Zaangażowanie i wysoka kultura osobista - Wykształcenie minimum średnie - Doświadczenie w obsłudze Klienta będzie dodatkowym atutem - Mile widziana wiedza z zakresu sneakersów oraz oferowanych marek Oferujemy: - Stabilne zatrudnienie i atrakcyjne wynagrodzenie - Możliwość podnoszenia kwalifikacji i rozwoju zawodowego - Pracę w przyjaznym, kreatywnym i zaangażowanym zespole - Zniżkę na nasze produkty Osoby zainteresowane ofertą prosimy o przesłanie dokumentów za pośrednictwem formularza poniżej. , ulica Lotnicza 12, 54-155 Wrocław, jako potencjalnego pracodawcę, dla celów związanych z uczestnictwem w procesach rekrutacji. Przyjmuję do wiadomości, że powyższa zgoda może być w każdej chwili cofnięta.",1614,PART_TIME,"Umowa o pracę, Umowa zlecenie","Umowa o pracę, Umowa zlecenie",,,,,,NONE,,False,False,,,False,False,,,,False,,1760213363000,1760213363000,pl
specjalista-ds-sprzedazy-CID4-ID17L9Eo,https://www.olx.pl/oferta/praca/specjalista-ds-sprzedazy-CID4-ID17L9Eo.html,UNKNOWN,Specjalista ds. sprzedaży,Piła,"PellasX – lider w produkcji palników pelletowych poszukuje obecnie osoby na stanowisko: Specjalista ds. sprzedaży Miejsce pracy: Piła Wymiar pracy: pełen etat Liczba wakatów: 1 Opis stanowiska przygotowywanie ofert handlowych i negocjowanie warunków współpracy; bieżąca obsługa kontrahentów firmy i rozwijanie współpracy; sporadyczna współpraca z agencjami celnymi i spedytorami w ramach procedur eksportowych; weryfikacja rynków, monitorowanie działań konkurencji; współpraca z innymi działami firmy w celu realizacji zamówień; Nasze wymagania wykształcenie średnie techniczne; doświadczenie zawodowe w obszarze obsługi klienta/sprzedaży/eksportu; dobra znajomość języka angielskiego w mowie i piśmie; zdolności analityczne, zorganizowanie; Oferujemy: stabilne zatrudnienie w oparciu o umowę o pracę, możliwość zdobywania doświadczenia zawodowego w firmie produkcyjnej, interesującą pracę w dynamicznie rozwijającej się firmie o ugruntowanej pozycji na rynku, ubezpieczenie grupowe na życie, wynagrodzenie zależne od posiadanych kwalifikacji oraz premie,",1055,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,mid,,mid,True,,1760213384000,1760213384000,pl
spawacz-mig-zatrudnie-CID4-ID17Kdhw,https://www.olx.pl/oferta/praca/spawacz-mig-zatrudnie-CID4-ID17Kdhw.html,UNKNOWN,spawacz MIG zatrudnię,Toruń,"Opis stanowiska: -Prace spawalnicze metodą MIG przy produkcji maszyn i konstrukcji metalowych, Wymagania: -Wykształcenie techniczne, -Umiejętność czytania rysunku technicznego, -Doświadczenie w pracy na stanowisku spawacza MIG- min. 2 lata, -Samodzielność, odpowiedzialność i pracowitość, Oferujemy: -Dobre wynagrodzenie, -Przyjazne warunki pracy, -Możliwość rozwoju zawodowego, -Partnerska atmosfera w zespole.",411,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,2.0,mid,True,,1760213416000,1760213416000,pl
specjalista-ds-obslugi-klienta-CID4-ID17upYX,https://www.olx.pl/oferta/praca/specjalista-ds-obslugi-klienta-CID4-ID17upYX.html,UNKNOWN,Specjalista ds. obsługi klienta,"Wrocław, Krzyki","PRACA od zaraz do 31/12/2025 Specjalista ds. Obsługi Klienta Miejsce pracy: Iwiny W ROOM99 wierzymy, że składniki otaczającej nas rzeczywistości wspierają nasze dobre samopoczucie i sprzyjają dążeniu do budowania szczęśliwego domu. Od 2007 roku wspólnie tworzymy tekstylia domowe, które stają się nośnikiem przepięknych życiowych doświadczeń. Łączy nas kreatywność, pasja i miłość do pięknych wnętrz. U. 2016 r. poz. 922).",422,FULL_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,mid,,mid,True,,1760213436000,1760213436000,pl
operator-produkcji-praca-od-zaraz-CID4-ID17yBcr,https://www.olx.pl/oferta/praca/operator-produkcji-praca-od-zaraz-CID4-ID17yBcr.html,UNKNOWN,Operator produkcji - praca od zaraz!,"Wrocław, Śródmieście","Manpower (Agencja zatrudnienia nr 412) to globalna firma o ponad 70-letnim doświadczeniu, działająca w 82 krajach. Na polskim rynku jesteśmy od 2001 roku i obecnie posiadamy prawie 35 oddziałów w całym kraju. Naszym celem jest otwieranie przed kandydatami nowych możliwości, pomoc w znalezieniu pracy odpowiadającej ich kwalifikacjom i doświadczeniu. Skontaktuj się z nami - to nic nie kosztuje, możesz za to zyskać profesjonalne doradztwo i wymarzoną pracę! Zadania: obsługa maszyn produkcyjnych, pakowanie tabletek, obsługa maszyn w procesie automatycznym, przezbrajanie maszyn Wymagania: dyspozycyjność do pracy w systemie 2-zmianowym, doświadczenia w pracy na podobnym obszarze produkcyjnym (np. farmacja lub firma spożywcza), umiejętności techniczne, aktualne badań sanepid - książeczka do celów sanitarno-epidemiologicznych Oferta: Zatrudnienie na podstawie umowy o pracę Stabilne wynagrodzenie Premia za frekwencję oraz wydajność do 15% Możliwość rozwoju oraz nawiązania długofalowej współpracy! Praca w komfortowych warunkach - nowa hala produkcyjna! Bezpłatny transport m.in z Wrocławia, Bielawy, Ziębic, Strzelina oraz innych! Obiad w cenie 2zł! Wolne Weekendy! Pakiet ManpowerGroup Premium m.in.: prywatna opieka medyczna Medicover, ubezpieczanie grupowe PZU, karta Multisport, zniżki u naszych partnerów Indywidualne wsparcie i dopasowane ścieżki rozwoju zawodowego w ramach globalnego programu MyPath Miejsce pracy: Magnice",1436,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213458000,1760213458000,pl
monter-reklam-i-mebli-wyjazdy-caly-kraj-CID4-IDKb7PR,https://www.olx.pl/oferta/praca/monter-reklam-i-mebli-wyjazdy-caly-kraj-CID4-IDKb7PR.html,UNKNOWN,monter reklam i mebli - wyjazdy cały kraj,Siedlce,"VIVENGE to renomowany polski producent wyposażenia meblowego i identyfikacji wizualnej sieci sklepów. Firma świadczy usługi w takich krajach jak: Polska, Słowacja, Czechy, Niemcy, Węgry, Francja i Skandynawia. VIVENGE to uznana i ceniona firma z 26 letnim doświadczeniem specjalizująca się w produkcji mebli i oznakowania reklamowego klientów sieciowych z branży paliwowej, bankowej, spożywczej, odzieżowej. Firma posiada 15 000 m2 powierzchni produkcyjno-magazynowej i zatrudnia ponad 200 pracowników. ZATRUDNIMY monterów do montażu reklam i mebli - Wyjazdy tygodniowe (weekendy w domu) oczekiwane umiejętności techniczne i manualne. mile widziana komunikatywna znajomość j.niemieckiego lub j.angielskiego Oferujemy: Interesującą pracę w uznanej i znanej na rynku europejskim firmie produkcyjnej Stabilne zatrudnienie i wynagrodzenie, w oparciu o umowę o pracę Dobre stawki płatnicze adekwatne do posiadanych umiejętności Wsparcie zespołu w realizacji wyznaczonych celów Zespołowa atmosfera w brygadach kolegów z wieloletnim doświadczeniem w branży Zainteresowane osoby prosimy o przesłanie CV za pośrednictwem serwisu olx.pl, bądź kontakt telefoniczny pod numerem telefonu +48**********42",1190,FULL_TIME,Umowa o pracę,Umowa o pracę,1.0,,,,,NONE,,False,False,,,False,False,,,,False,,1760213457000,1760213457000,pl
konstruktor-es-system-k-CID4-ID16hU0B,https://www.olx.pl/oferta/praca/konstruktor-es-system-k-CID4-ID16hU0B.html,UNKNOWN,Konstruktor ES SYSTEM K,Wolbrom,"Firma ES SYSTEM K zapewnia efektowną ekspozycję i świeżość produktów w sklepie. Produkujemy urządzenia chłodnicze, z których korzysta obecnie ludność z ponad 50 krajów na świecie. Nasz zespół liczy blisko 800 osób, którym oferujemy bezpieczne i stabilne miejsca pracy z perspektywą rozwoju zawodowego. Obecnie poszukujemy pracowników na stanowisko: Konstruktor Miejsce pracy: Wolbrom Wymagania: - wykształcenie wyższe – mechaniczne, - praktyczna znajomość programu do projektowania w 3D Solid Edge - bardzo dobra znajomość rysunku technicznego, - umiejętność pracy w zespole, - skuteczna organizacja pracy własnej. Mile widziane: - praktyczna znajomość języka angielskiego na poziomie umożliwiającym kontakt z kolegami z zagranicznych oddziałów oraz z dostawcami, - doświadczenie w projektowaniu urządzeń chłodniczych, - doświadczenie w serwisowaniu urządzeń chłodniczych, - znajomość automatyki chłodniczej, - znajomość przynajmniej podstaw chłodnictwa, - znajomość branży urządzeń chłodniczych (producenci, stosowane rozwiązania, trendy, itp.) Oferujemy: - zatrudnienie w oparciu o umowę o pracę bezpośrednio u pracodawcy - atrakcyjne wynagrodzenie adekwatne do posiadanego doświadczenia i umiejętności - możliwość podnoszenia kwalifikacji poprzez organizowane szkolenia - darmową słownie, klub fitness, basen oraz sauny - kursy językowe",1339,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213498000,1760213498000,pl
rtv-euro-agd-doradca-doradczyni-klienta-warszawa-galeria-mokotow-CID4-ID16U3m2,https://www.olx.pl/oferta/praca/rtv-euro-agd-doradca-doradczyni-klienta-warszawa-galeria-mokotow-CID4-ID16U3m2.html,UNKNOWN,"RTV EURO AGD - Doradca/Doradczyni Klienta, Warszawa Galeria Mokotów","Warszawa, Mokotów","Szukasz pracy, która nie tylko daje Ci zarobić, ale też rozwija Twoje pasje? Interesujesz się elektroniką, nowymi technologiami i kontakt z ludźmi to dla Ciebie coś naturalnego? Chcesz pracować w miejscu, gdzie atmosfera, rozwój i stabilność idą w parze z uczciwym wynagrodzeniem? Dołącz do #teamEURO – tutaj technologia spotyka się z ludźmi. Nie musisz wiedzieć wszystkiego — my zadbamy o wdrożenie i przeszkolenie. Kogo szukamy? Szukamy osoby, która: jest komunikatywna, empatyczna i pomocna, lubi kontakt z ludźmi i odnajduje się w dynamicznym środowisku, interesuje się nowinkami technologicznymi i chętnie dzieli się tą wiedzą, ma otwartą postawę i chce się rozwijać w branży RTV/AGD, miała już styczność z handlem lub sprzedażą (mile widziane, ale nie jest wymagane). Czym będziesz się zajmować: doradzaniem klientom i wspieraniem ich w wyborze odpowiedniego sprzętu — od poznania potrzeb po finalizację zakupu. realizacją celów sprzedażowych — indywidualnych i zespołowych, wykorzystywaniem swojej wiedzy o sprzęcie i technologiach w praktyce — i przekuwaniem pasji w wynagrodzenie, dbaniem o atrakcyjną ekspozycję produktów i porządek w strefie sprzedaży. Co oferujemy: umowę o pracę od pierwszego dnia — bez próbnych półśrodków, komfort wdrożenia z gwarantowaną premią podczas tego okresu, przyjazny, różnorodny zespół — z ludźmi, którzy wspierają i dzielą się wiedzą, szkolenia produktowe i sprzedażowe — wszystko, czego potrzebujesz, by czuć się pewnie, pakiet benefitów (opieka medyczna, zniżki, dofinansowania) — żebyś mógł/mogła zadbać o zdrowie i rozwijać swoje pasje, realne możliwości rozwoju i awansu — wspieramy Cię na każdym etapie. Brzmi jak coś dla Ciebie? Jeśli szukasz pracy, w której: atmosfera ma znaczenie, Twoja praca jest doceniana, masz możliwość rozwoju bez sztucznych barier — zrób ten krok. Aplikuj już dziś i sprawdź, że praca może być nie tylko obowiązkiem, ale i satysfakcją. *Jeśli nie masz doświadczenia w naszej branży, na początek Twojej drogi zawodowej zaproponujemy Ci stanowisko Sprzedawcy. Po 6 miesiącach i zakończonym procesie wdrożenia zostaniesz profesjonalnym Doradcą Klienta.",2125,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760213498000,1760213498000,pl
